BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,14900,48649.0,81342.0,DebtCon,Mgr,3.0,0.0,0.0,110.05673141,0.0,8.0,28.802398701
1,19000,42000.0,64000.0,DebtCon,Mgr,9.0,0.0,0.0,30.466666667,3.0,8.0,35.661117695
0,24200,63229.0,89394.0,DebtCon,Other,15.0,0.0,0.0,84.668791549,0.0,16.0,35.604886706
0,26300,55000.0,51055.0,DebtCon,Other,7.0,0.0,0.0,70.253394593,1.0,14.0,28.207435743
0,11800,118053.0,125325.0,DebtCon,Self,5.0,0.0,0.0,181.17206513,0.0,18.0,33.200397325
1,20000,142500.0,190000.0,DebtCon,Mgr,0.2,2.0,4.0,313.53333333,3.0,18.0,35.661117695
0,33700,12512.0,42634.0,DebtCon,Other,28.0,0.0,0.0,184.13495401,0.0,15.0,42.482374223
0,8300,44783.0,63424.0,HomeImp,Other,2.0,0.0,0.0,97.900836205,1.0,12.0,36.587869801
0,10000,34767.0,51000.0,HomeImp,Other,23.0,0.0,1.0,121.73333333,0.0,23.0,34.571519125
0,20900,152994.0,117934.0,DebtCon,ProfExe,4.0,0.0,0.0,98.50936023,3.0,34.0,32.313187157
1,13100,22422.0,34800.0,HomeImp,Office,2.6,2.0,0.0,93.3,1.0,3.0,36.158718102
1,5700,77213.0,92661.0,DebtCon,Sales,0.0,0.0,0.0,97.133170952,1.0,16.0,41.777888631
0,22200,138121.0,180144.0,DebtCon,ProfExe,22.0,0.0,0.0,240.70306903,1.0,24.0,40.621894156
1,10000,57238.0,101500.0,DebtCon,ProfExe,10.0,0.0,0.0,106.83333333,0.0,36.0,33.378041229000004
1,5900,88465.0,28000.0,DebtCon,Self,1.0,2.0,1.0,36.766666667,1.0,8.0,34.830193992
1,9300,24000.0,37125.0,DebtCon,Office,3.5,1.0,1.0,148.03333333,2.0,19.0,36.158718102
0,22700,73280.0,92961.0,DebtCon,ProfExe,8.0,0.0,1.0,109.57029237,3.0,26.0,34.614422556
0,12100,56335.0,86648.0,HomeImp,Other,17.0,0.0,0.0,206.24709466,0.0,17.0,35.127874351
0,16500,64081.0,100796.0,HomeImp,ProfExe,22.0,0.0,1.0,243.94168588,1.0,24.0,38.327816354
0,10000,78000.0,97400.0,HomeImp,ProfExe,1.0,0.0,0.0,72.033333333,1.0,20.0,33.378041229000004
1,18600,73473.0,105848.0,HomeImp,Mgr,9.0,0.0,4.0,186.71283572,1.0,14.0,27.646036576
0,14000,42000.0,60000.0,DebtCon,Mgr,27.0,1.0,0.0,281.06666667,1.0,17.0,35.661117695
0,17700,50886.0,106673.0,HomeImp,Other,2.0,0.0,2.0,57.090659606,1.0,10.0,40.85911311
0,18700,37883.0,64763.0,HomeImp,Other,25.0,0.0,0.0,236.99683653,0.0,13.0,23.621203075
0,24000,43948.0,86111.0,HomeImp,Other,24.0,0.0,0.0,258.30359386,0.0,7.0,26.61774876
0,10700,126751.0,184554.0,DebtCon,Other,8.0,0.0,0.0,225.87035215,0.0,19.0,34.13705457
1,25000,101250.0,135000.0,DebtCon,Self,3.0,0.0,0.0,301.3,4.0,46.0,34.830193992
1,9000,90969.0,108606.0,HomeImp,Mgr,5.0,5.0,2.0,113.25750907,5.0,28.0,27.34759661
0,21700,20627.0,52040.0,DebtCon,Other,26.0,0.0,2.0,199.98543166,0.0,25.0,27.117689551
1,15000,42006.0,76864.5,DebtCon,Other,10.0,0.0,1.0,75.333333333,0.0,33.0,34.571519125
0,50200,46670.0,102264.0,HomeImp,Self,9.0,0.0,0.0,211.23586038,3.0,35.0,38.680519709
0,25300,46780.0,62536.0,DebtCon,Office,18.0,0.0,0.0,189.13668831,0.0,22.0,30.746724366
0,10500,53537.0,66674.0,DebtCon,Office,4.0,0.0,0.0,83.503094799,2.0,11.0,37.098413449
0,21400,85609.0,108469.0,DebtCon,Mgr,24.0,0.0,1.0,306.18366191,0.0,43.0,39.919289908
0,20500,183000.0,230000.0,DebtCon,ProfExe,2.0,0.0,0.0,288.86666667,1.0,27.0,33.378041229000004
0,12000,42482.0,67800.0,DebtCon,ProfExe,19.0,0.0,0.0,199.9,0.0,16.0,33.378041229000004
0,14200,102789.0,123691.0,DebtCon,Other,3.0,0.0,0.0,127.06000805,1.0,26.0,31.338764479
0,27200,110470.0,180982.0,DebtCon,Sales,17.0,0.0,0.0,295.47144922,1.0,30.0,34.766949696
1,28900,63748.0,36392.0,DebtCon,Sales,9.0,4.0,1.0,124.24789861,6.0,23.0,44.578500055
0,41400,362578.0,471827.0,HomeImp,ProfExe,1.0,0.0,0.0,292.13598502,4.0,15.0,40.772058491
1,25000,90000.0,128000.0,DebtCon,Other,10.0,1.0,1.0,73.033333333,5.0,40.0,34.571519125
0,26300,52296.0,91041.0,DebtCon,Other,24.0,1.0,2.0,193.85371322,0.0,19.0,24.893781127
0,23900,55000.0,151738.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,1.0,17.5,16.426394706
0,10800,49254.0,80527.0,HomeImp,Other,2.0,0.0,2.0,202.53743039,0.0,13.0,29.551583139
0,10200,84196.0,91642.0,DebtCon,Other,1.0,0.0,0.0,104.83507193,1.0,32.0,38.376112633
0,8600,14762.0,66271.0,HomeImp,Office,25.0,0.0,0.0,318.14927755,1.0,13.0,42.276634205
1,5000,40000.0,70500.0,HomeImp,Mgr,0.4,0.0,0.0,61.766666667,2.0,8.0,35.661117695
1,19200,62334.0,91300.0,DebtCon,Mgr,8.0,0.0,1.0,92.333333333,4.0,13.0,35.661117695
1,14200,68750.0,88627.0,DebtCon,Other,10.0,0.0,1.0,219.67280084,0.0,32.0,34.639961398
0,25900,108319.0,135884.0,DebtCon,Mgr,8.0,1.0,0.0,188.37580185,5.0,18.0,40.504855047
1,5000,81748.0,110007.0,DebtCon,ProfExe,14.0,1.0,2.0,144.06666667,2.0,17.0,33.378041229000004
0,8900,111493.0,133191.0,DebtCon,Self,6.0,0.0,0.0,159.43269808,0.0,19.0,34.3711489
0,9000,50400.0,65000.0,DebtCon,Mgr,6.0,0.0,0.0,117.6,1.0,24.0,35.661117695
0,11100,76600.0,50262.0,HomeImp,Mgr,5.0,0.0,0.0,175.75688747,1.0,8.0,22.956863758
0,16100,47198.0,79384.0,DebtCon,Other,1.0,0.0,1.0,297.4825046,1.0,9.0,36.736113667
0,19000,105729.0,172555.0,DebtCon,Office,6.0,0.0,0.0,216.43903593,4.0,23.0,41.046748124
0,26100,55000.0,35271.0,DebtCon,Other,9.0,0.0,0.0,96.528316157,1.0,14.0,23.318650008
0,27400,46575.0,85263.0,DebtCon,Office,1.0,0.0,0.0,155.64704116,2.0,19.0,39.489317202
0,8000,49000.0,60000.0,DebtCon,Mgr,11.0,0.0,0.0,107.53333333,1.0,19.0,35.661117695
0,12600,67860.0,103426.0,DebtCon,Other,9.0,0.0,0.0,202.15263385,0.0,20.0,18.347529385
0,13300,81944.0,108768.0,DebtCon,Other,5.0,0.0,0.0,81.10679915,1.0,13.0,33.86964175
1,13000,125969.0,144076.0,DebtCon,Other,4.0,0.0,0.0,110.19319627,2.0,30.0,48.977731698
0,13700,95065.0,123858.0,DebtCon,Other,9.0,0.0,0.0,176.95253246,0.0,27.0,34.596837528
0,5600,41439.0,53893.0,HomeImp,Office,8.0,0.0,0.0,181.32298993,1.0,19.0,24.651395744
0,17600,62996.0,86817.0,HomeImp,ProfExe,12.0,0.0,1.0,152.78264779,0.0,14.0,29.203654576
0,14900,87391.0,99494.0,HomeImp,Other,18.0,0.0,0.0,134.85999691,4.0,23.0,29.535058556
1,30000,62970.5,50000.0,HomeImp,Office,4.0,0.0,1.0,118.66666667,1.0,15.0,36.158718102
0,10800,78898.0,86567.0,DebtCon,ProfExe,9.0,0.0,0.0,179.83082878,0.0,12.0,40.291951983
0,35400,90295.0,139602.0,DebtCon,Other,12.0,0.0,0.0,62.806810713,0.0,35.0,40.22961403
0,16500,126872.0,167611.0,DebtCon,Office,5.0,0.0,0.0,136.12243475,1.0,21.0,26.404528407
0,5200,67000.0,77000.0,HomeImp,Other,9.0,0.0,1.0,119.7,0.0,25.0,34.571519125
0,36400,38263.0,57311.0,DebtCon,Other,7.0,0.0,0.0,156.20449703,7.0,0.0,31.536653577
1,13800,35807.0,40700.0,DebtCon,Other,1.0,0.0,0.0,91.266666667,1.0,17.0,34.571519125
0,14400,79288.0,92391.0,DebtCon,ProfExe,8.0,0.0,1.0,341.50155908,1.0,41.0,39.435496901
0,24800,55000.0,45167.0,DebtCon,Other,7.0,0.0,0.0,84.735617935,1.0,12.0,28.457018931
0,11100,61856.0,77275.0,HomeImp,Other,4.0,0.0,1.0,243.71377409,1.0,16.0,36.564119563
0,13900,88746.0,108160.0,HomeImp,Mgr,9.0,0.0,0.0,234.94895108,0.0,25.0,30.951437369
0,9800,62826.0,65912.0,HomeImp,Other,6.0,0.0,0.0,132.75248959,0.0,34.0,37.588199542
1,10300,70147.0,122124.0,HomeImp,Other,1.0,0.0,0.0,58.895685895,0.0,7.0,57.995018623
0,9900,52800.0,66000.0,HomeImp,Other,29.0,1.0,3.0,188.93333333,1.0,24.0,34.571519125
0,18700,65458.0,84639.0,DebtCon,Other,0.0,1.0,2.0,97.146544029,2.0,25.0,33.690687903
0,15500,52051.0,88200.0,DebtCon,Office,30.0,0.0,0.0,211.06666667,0.0,22.0,36.158718102
0,18200,78077.0,105522.0,DebtCon,ProfExe,0.0,0.0,0.0,278.44302157,2.0,22.0,38.939650897
0,23600,87875.0,139025.0,DebtCon,Other,10.0,0.0,0.0,112.91251455,2.0,15.0,38.505897277
1,16000,20000.0,60000.0,HomeImp,Other,11.0,0.0,0.0,51.033333333,0.0,9.0,34.571519125
1,18200,67809.0,89339.0,DebtCon,Sales,0.0,3.0,0.0,102.46098622,2.0,19.0,38.345340781
0,17700,111612.0,128416.0,DebtCon,Other,14.0,0.0,0.0,169.73348753,0.0,17.0,39.770628448
0,20800,51562.0,99997.0,DebtCon,Office,1.0,0.0,4.0,168.31457712,0.0,47.0,35.231392707
0,8500,20959.0,62956.0,HomeImp,Office,20.0,0.0,0.0,315.70739138,1.0,13.0,41.077590657
0,17000,51018.0,108148.0,HomeImp,Office,0.0,0.0,2.0,114.9462923,0.0,23.0,40.241259872
1,16500,50000.0,101258.0,DebtCon,Mgr,1.0,0.0,0.0,120.73333333,3.0,11.0,35.661117695
0,16000,71861.0,95315.0,HomeImp,ProfExe,24.0,0.0,0.0,241.41251498,1.0,23.0,35.474773102
0,17400,43110.0,73614.0,DebtCon,Mgr,1.0,0.0,0.0,114.28918244,1.0,8.0,26.379108017
0,20800,58440.0,99244.0,DebtCon,Office,1.0,0.0,4.0,174.95857724,0.0,46.0,37.488545687
1,16500,67000.0,109500.0,DebtCon,Mgr,2.0,4.0,0.0,217.1,2.0,24.0,35.661117695
1,50000,220528.0,300900.0,HomeImp,Self,5.0,0.0,0.0,0.0,0.0,2.0,34.830193992
0,52700,23905.0,82670.0,HomeImp,Other,4.0,2.0,0.0,253.35130183,7.0,14.0,42.836955133
0,3200,67848.0,74566.0,HomeImp,Mgr,10.0,0.0,1.0,206.42660206,0.0,25.0,40.115677278
0,38900,200731.0,269450.0,DebtCon,ProfExe,3.0,0.0,0.0,237.34429659,0.0,32.0,29.294487897
0,17000,86000.0,119600.0,DebtCon,ProfExe,12.0,0.0,0.0,137.46666667,1.0,25.0,33.378041229000004
0,12800,11986.0,48309.0,HomeImp,Office,23.0,0.0,0.0,265.2270609,0.0,20.0,28.493861936
0,15400,48275.0,69427.0,DebtCon,ProfExe,17.0,0.0,0.0,202.54621956,0.0,15.0,23.160040592
0,10600,64546.0,84576.0,DebtCon,Other,0.0,0.0,0.0,173.62528427,1.0,35.0,28.971803768
0,11100,50350.0,58837.0,DebtCon,Other,6.0,0.0,0.0,80.843216818,0.0,10.0,28.793166271
0,13400,69612.0,87728.0,DebtCon,Other,3.0,0.0,0.0,165.03026745,1.0,35.0,30.444839071
0,28100,96160.0,128767.0,DebtCon,Office,10.0,0.0,1.0,154.67285803,0.0,29.0,41.117944577
1,4400,53091.0,64074.0,DebtCon,Office,14.0,1.0,3.0,89.86105825,0.0,17.0,39.158084834
1,26800,18459.0,53907.0,DebtCon,Other,0.0,0.0,0.0,200.41702708,0.0,6.0,71.512110567
0,5000,39000.0,50340.0,HomeImp,Office,10.0,0.0,0.0,179.83333333,1.0,19.0,36.158718102
0,14000,59736.0,97411.0,DebtCon,ProfExe,7.0,0.0,0.0,200.15536564,1.0,19.0,20.116982025
1,25000,26743.0,57000.0,DebtCon,Other,2.0,0.0,0.0,90.6,3.0,19.0,34.571519125
0,27300,149950.0,177309.0,DebtCon,ProfExe,6.0,0.0,0.0,328.16812274,0.0,35.0,39.159553757
1,27900,62264.0,39604.0,DebtCon,Sales,10.0,3.0,1.0,118.77826456,7.0,23.0,48.077531472
1,15000,47000.0,73900.0,DebtCon,Office,2.0,1.0,5.0,73.1,1.0,16.0,36.158718102
0,25100,118559.0,150172.0,DebtCon,Office,4.0,0.0,0.0,279.19802143,1.0,37.0,42.987979461
0,22200,72293.0,98997.0,DebtCon,Other,7.0,2.0,1.0,242.21619532,2.0,13.0,42.773568409
1,10200,52310.0,74117.0,DebtCon,Other,13.0,0.0,3.0,118.69578554,2.0,23.0,34.571519125
0,10600,66590.0,77465.0,HomeImp,Other,1.0,1.0,0.0,110.77162319,0.0,6.0,39.735785258
0,20000,99000.0,140000.0,HomeImp,Other,7.0,0.0,0.0,156.20449703,1.0,17.5,34.571519125
0,22100,69697.0,102155.0,HomeImp,Mgr,13.0,0.0,0.0,164.78494744,0.0,28.0,36.278473908
0,10000,66000.0,89145.0,DebtCon,Office,9.0,0.0,0.0,215.03333333,3.0,29.0,36.158718102
0,18600,132785.0,155644.0,DebtCon,Mgr,8.0,0.0,0.0,225.72750616,0.0,20.0,37.32857399
0,27000,55000.0,38356.0,DebtCon,Other,8.0,0.0,0.0,87.474223059,1.0,13.0,20.927415374
0,17700,36253.0,57420.0,DebtCon,ProfExe,3.0,0.0,0.0,267.78350875,1.0,34.0,37.934570083
0,23900,85097.0,100730.0,HomeImp,Other,9.0,0.0,0.0,156.20449703,1.0,17.5,29.508517268
0,65200,71151.0,143960.0,HomeImp,Office,10.0,0.0,0.0,128.78051428,0.0,12.0,43.191163412
0,9900,55231.0,78708.0,DebtCon,Office,4.0,0.0,0.0,85.801476116,2.0,15.0,24.594992574
0,14800,60573.0,93187.0,DebtCon,Other,0.0,0.0,0.0,30.009474259,2.0,3.0,39.080207117
0,8700,51950.0,67475.0,HomeImp,Other,4.5,0.0,1.0,246.46666667,2.0,16.0,34.571519125
0,23800,46884.0,68142.0,DebtCon,Other,8.0,0.0,0.0,59.405775058,1.0,18.0,35.696636225
0,23100,95352.0,115077.0,DebtCon,Other,24.0,0.0,0.0,253.32937133,0.0,26.0,39.816800565
0,31800,37100.0,74796.0,DebtCon,Other,10.0,0.0,0.0,109.77658256,1.0,23.0,33.688866161
0,13800,75142.0,95667.0,DebtCon,Mgr,19.0,0.0,0.0,230.45755435,10.0,24.0,33.383314175
0,20400,41985.0,100096.0,HomeImp,Other,4.0,0.0,0.0,141.03308812,0.0,14.0,32.930781881
1,3200,27200.0,40834.0,HomeImp,Other,7.0,0.0,0.0,298.13156403,0.0,7.0,35.553538789
0,21300,104000.0,155250.0,DebtCon,Mgr,16.0,0.0,0.0,185.7,0.0,26.0,35.661117695
0,30100,228006.0,285921.0,DebtCon,ProfExe,15.0,0.0,0.0,250.53988412,2.0,25.0,27.813291406
1,13500,28000.0,85999.0,DebtCon,Other,0.0,6.0,4.0,227.26666667,6.0,37.0,34.571519125
1,30800,147577.0,187129.0,DebtCon,Office,11.0,0.0,0.0,171.13563188,0.0,0.0,42.362252638
0,31900,16363.0,43218.0,DebtCon,Other,29.0,0.0,0.0,200.3016025,0.0,14.0,42.094179105
1,19500,47000.0,70000.0,DebtCon,Mgr,15.0,0.0,0.0,220.16666667,5.0,21.0,35.661117695
0,15000,50000.0,90000.0,DebtCon,ProfExe,5.5,0.0,0.0,130.86666667,2.0,22.0,33.378041229000004
0,25100,143881.0,243809.0,HomeImp,ProfExe,27.0,0.0,0.0,353.99083647,1.0,18.0,39.87670703
0,15800,74575.0,95815.0,DebtCon,Other,7.0,2.0,0.0,69.581348102,0.0,21.0,24.108726876
0,10100,87942.0,106000.0,DebtCon,Other,13.0,0.0,0.0,219.38527843,2.0,16.0,40.75164798
0,22200,137889.0,182973.0,HomeImp,Mgr,6.0,0.0,0.0,317.35612488,0.0,17.0,44.968713692
0,17000,63450.0,92816.0,DebtCon,ProfExe,10.0,0.0,0.0,185.17063715,1.0,16.0,25.718671082
0,23200,184526.0,237546.0,DebtCon,ProfExe,2.0,0.0,0.0,291.6334148,0.0,26.0,39.483913745
0,28500,55000.0,41763.0,DebtCon,Other,12.0,1.0,0.0,92.866988596,1.0,13.0,21.901855997
0,20200,105278.0,180304.0,DebtCon,Office,6.0,0.0,0.0,218.65781872,3.0,24.0,41.80676309
0,20900,60553.0,91364.0,DebtCon,Office,1.0,0.0,0.0,75.563803334,0.0,22.0,37.411200653
1,38900,120006.0,160771.0,HomeImp,ProfExe,13.0,0.0,0.0,137.6353734,0.0,40.0,46.701585238
1,18900,51075.0,78045.0,DebtCon,Office,2.0,1.0,5.0,74.091196034,1.0,15.0,42.198282202
0,38000,58200.0,108000.0,DebtCon,Mgr,16.0,0.0,1.0,195.83333333,0.0,22.0,35.661117695
0,15600,102572.0,112721.0,DebtCon,Office,3.0,0.0,1.0,271.27079103,0.0,33.0,29.634414887
0,7100,64850.0,76985.0,HomeImp,Other,0.0,0.0,0.0,108.21718977,0.0,7.0,36.337557557
0,31900,15150.0,61388.0,DebtCon,Other,1.0,0.0,0.0,101.85943871,1.0,5.0,37.816570803
1,15300,49421.0,67343.0,DebtCon,Other,4.0,0.0,0.0,57.929415092,6.0,22.0,42.929614185
0,6200,75121.0,96462.0,DebtCon,ProfExe,0.0,0.0,0.0,185.17063715,1.0,24.0,27.167655962
0,31700,55247.0,103246.0,DebtCon,Office,3.0,0.0,0.0,177.27692791,1.0,25.0,35.302774108
0,15400,103934.0,113696.0,DebtCon,Office,4.0,0.0,0.0,265.5863519,1.0,34.0,26.750403963
1,7200,55000.0,76723.0,HomeImp,Other,10.0,0.0,0.0,70.193890188,0.0,11.0,41.250706258
0,17700,17480.0,41055.0,DebtCon,Office,1.0,0.0,0.0,196.1319389,0.0,15.0,37.923659517
1,3400,37000.0,52000.0,HomeImp,Office,2.0,0.0,1.0,183.29991561,0.0,6.0,36.158718102
0,9100,59430.0,76897.0,HomeImp,Other,5.0,0.0,1.0,246.09510911,1.0,16.0,37.470923376
0,24200,242111.0,266670.0,HomeImp,Self,6.0,1.0,0.0,243.00312872,3.0,51.0,36.575387744
1,5700,74172.0,79846.0,DebtCon,ProfExe,0.0,0.0,0.0,157.00977472,0.0,28.0,47.415228659
0,17800,100277.0,163702.0,DebtCon,Other,7.0,1.0,0.0,256.85447121,1.0,24.0,36.354036449
0,11700,59506.0,85000.0,DebtCon,Other,3.0,0.0,0.0,37.566666667,2.0,4.0,34.571519125
0,15600,51990.0,141518.0,DebtCon,Other,1.0,0.0,0.0,272.5030662,3.0,43.0,39.301823191
0,21800,55000.0,60392.0,DebtCon,Other,7.0,0.0,1.0,300.84142875,0.0,18.0,39.419136583
0,24000,43427.0,68308.0,DebtCon,Other,25.0,0.0,0.0,302.77226199,2.0,31.0,34.871855162
0,27000,55000.0,38441.0,DebtCon,Other,8.0,1.0,0.0,85.179503348,1.0,14.0,23.691176013
0,6800,62970.5,72310.0,HomeImp,Office,1.0,0.0,0.0,48.818836477,0.0,3.0,40.787393229
0,18800,98582.0,122597.0,HomeImp,Mgr,1.0,0.0,0.0,307.52479033,1.0,20.0,39.394168925
0,15400,7839.0,48276.0,DebtCon,ProfExe,4.0,0.0,0.0,315.17831848,0.0,16.0,18.301959465
0,30200,124000.0,171366.0,DebtCon,Mgr,13.0,0.0,0.0,176.5,2.0,28.0,35.661117695
0,10300,65382.0,73817.0,DebtCon,Other,1.0,0.0,0.0,190.64814501,1.0,17.0,34.192891589
0,10300,56127.0,72294.0,HomeImp,Other,28.0,1.0,3.0,184.34575081,0.0,24.0,34.634235614
1,21200,69212.0,106273.0,DebtCon,ProfExe,12.0,0.0,1.0,97.2311228,0.0,22.0,18.11489583
1,36100,233417.0,324987.0,HomeImp,ProfExe,4.0,0.0,0.0,152.24542792,0.0,25.0,21.862938911
0,11200,76600.0,48150.0,HomeImp,Mgr,3.0,0.0,0.0,165.76801721,1.0,9.0,22.302234366
0,21100,81389.0,123842.0,DebtCon,Other,9.0,0.0,0.0,285.04691618,1.0,17.0,37.13906786
0,8500,47777.0,78979.0,HomeImp,Other,18.0,0.0,0.0,202.95427654,1.0,16.0,34.828647504
0,38600,145590.0,209950.0,HomeImp,ProfExe,4.0,0.0,0.0,149.88112894,0.0,31.0,35.582788826
1,11200,68990.0,81922.0,DebtCon,Mgr,12.0,0.0,1.0,120.88581123,2.0,23.0,43.159875329
0,15000,62000.0,94575.0,HomeImp,ProfExe,23.0,0.0,0.0,238.4,1.0,24.0,33.378041229000004
0,19900,68830.0,107598.0,DebtCon,Office,10.0,0.0,0.0,202.93419537,2.0,13.0,30.957516266
0,33200,140690.0,195001.0,DebtCon,ProfExe,21.0,0.0,0.0,177.24755403,0.0,22.0,38.981210278
1,3100,39589.0,36100.0,HomeImp,Other,1.5,0.0,0.0,153.16666667,1.0,14.0,34.571519125
0,15300,81500.0,102000.0,HomeImp,ProfExe,3.5,0.0,0.0,123.76666667,1.0,25.0,33.378041229000004
1,16600,42259.0,76864.5,DebtCon,Other,1.5,1.0,3.0,209.96666667,0.0,20.0,34.571519125
0,8500,49266.0,64461.0,DebtCon,Other,22.0,0.0,0.0,264.40802314,3.0,29.0,37.976757922
0,28200,44321.0,63050.0,DebtCon,Office,19.0,0.0,0.0,182.24730572,2.0,22.0,32.477167031
0,10700,85198.0,107044.0,HomeImp,ProfExe,0.0,0.0,0.0,66.758325469,0.0,19.0,36.846466819
0,6700,55113.0,56486.0,HomeImp,Other,4.0,0.0,0.0,84.417030462,0.0,17.0,23.642853829
0,42100,17852.0,65877.0,DebtCon,Other,18.0,0.0,0.0,201.43027015,1.0,30.0,43.195193566
1,1100,25860.0,39025.0,HomeImp,Other,10.5,0.0,0.0,94.366666667,1.0,9.0,34.571519125
0,13000,16913.0,48587.0,HomeImp,Office,23.0,0.0,0.0,264.9921562,0.0,20.0,30.622635559
0,10300,51787.0,86200.0,HomeImp,Other,17.0,0.0,0.0,203.73276258,0.0,16.0,34.435246045
0,5000,59900.0,80800.0,DebtCon,ProfExe,15.0,0.0,0.0,219.13333333,1.0,18.0,33.378041229000004
0,29900,230499.0,294326.0,DebtCon,ProfExe,15.0,0.0,1.0,250.49100715,2.0,26.0,27.920661771
0,7100,120176.0,180104.0,DebtCon,Other,8.0,0.0,0.0,221.60732419,0.0,18.0,32.674358967
1,10300,39893.0,55000.0,DebtCon,Other,1.5,0.0,1.0,99.433333333,2.0,32.0,34.571519125
1,11000,66400.0,81500.0,DebtCon,Other,9.5,0.0,0.0,215.06666667,0.0,65.0,34.571519125
1,14500,38986.0,49970.0,HomeImp,Other,1.0,8.0,1.0,220.91726199,0.0,17.0,47.914521113
0,27600,60039.0,86166.0,DebtCon,Office,0.0,0.0,0.0,100.94932169,0.0,23.0,33.820934036
0,14400,77366.0,130330.0,DebtCon,ProfExe,14.0,0.0,1.0,285.20006197,1.0,18.0,28.171651103
0,8400,43589.0,49950.0,DebtCon,Office,9.0,0.0,0.0,202.70454037,0.0,23.0,33.592318942
1,10600,53200.0,71000.0,DebtCon,ProfExe,2.0,0.0,0.0,224.23333333,5.0,39.0,33.378041229000004
0,20000,81800.0,106600.0,DebtCon,Mgr,24.0,0.0,1.0,313.76666667,1.0,43.0,35.661117695
0,14800,63508.0,87310.0,DebtCon,Other,2.0,0.0,0.0,127.16522994,3.0,10.0,38.953722682
0,9700,45907.0,57507.0,DebtCon,Other,6.0,0.0,0.0,81.229448637,0.0,11.0,29.037574223
0,32200,188427.0,293790.0,DebtCon,Other,27.0,0.0,0.0,157.72629076,0.0,23.0,37.065758884
0,27700,25947.0,49836.0,DebtCon,Other,24.0,0.0,0.0,120.02585206,0.0,10.0,23.810173362
0,14700,77565.0,101320.0,HomeImp,ProfExe,6.0,0.0,0.0,120.82737185,0.0,26.0,25.27620451
1,7300,58671.0,87975.0,HomeImp,Mgr,3.0,0.0,0.0,74.066666667,1.0,16.0,35.661117695
0,28400,112996.0,175817.0,DebtCon,Sales,17.0,0.0,0.0,303.28205506,1.0,31.0,36.289002598
0,28900,102108.0,147463.0,DebtCon,Mgr,19.0,0.0,0.0,205.8658949,0.0,13.0,41.654211317
0,30300,36014.0,76525.0,DebtCon,Mgr,14.0,0.0,0.0,88.934468851,5.0,16.0,34.9372716
0,6400,47251.0,58157.0,HomeImp,Other,0.0,0.0,0.0,104.79246836,1.0,13.0,36.416886965
0,12500,37562.0,57081.0,HomeImp,Other,22.0,0.0,1.0,129.48684395,0.0,23.0,39.083002442
0,30700,36804.0,83295.0,DebtCon,Other,7.0,0.0,0.0,289.39981606,0.0,15.0,42.21386978
0,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0,123.73667435,0.0,13.0,28.155959991
0,15300,22079.0,168281.0,HomeImp,Self,8.0,0.0,0.0,301.4910256,0.0,27.0,27.771122696
0,26800,46236.0,62711.0,DebtCon,Office,17.0,0.0,0.0,175.07505804,1.0,22.0,33.059933638
0,9000,50866.0,73064.0,DebtCon,Mgr,5.0,0.0,0.0,118.57000497,1.0,23.0,40.1860615
0,15100,72645.0,106343.0,DebtCon,Other,5.0,0.0,0.0,80.772149906,2.0,13.0,34.475596781
1,15000,8200.0,42075.0,DebtCon,ProfExe,18.0,1.0,0.0,122.23314815,0.0,23.0,33.378041229000004
1,61400,46126.0,83800.0,DebtCon,Other,33.0,0.0,1.0,339.9,1.0,23.0,34.571519125
0,88800,53307.0,94058.0,DebtCon,Other,16.0,0.0,0.0,218.30497768,0.0,15.0,34.24246473
0,6600,40926.0,50486.0,HomeImp,Office,10.0,0.0,0.0,179.80086812,1.0,19.0,27.532376107
0,19600,53662.0,80055.0,DebtCon,Other,6.0,0.0,0.0,99.085542373,0.0,8.0,37.518297806
0,11000,106762.0,123138.0,DebtCon,Other,2.0,0.0,0.0,131.01191573,0.0,25.0,32.80374334
0,9700,84933.0,122520.0,DebtCon,Office,10.0,0.0,0.0,141.43307599,1.0,23.0,36.795013963
0,12800,46043.0,62531.0,DebtCon,Other,4.0,0.0,0.0,183.98210054,0.0,13.0,26.100802572
0,21800,80092.0,98561.0,DebtCon,Mgr,5.0,0.0,0.0,73.317930125,7.0,24.0,37.138283972
0,3800,11543.0,46045.0,HomeImp,Self,6.0,0.0,0.0,204.64799167,0.0,11.0,42.173165882
0,17000,82662.0,111357.0,DebtCon,Mgr,17.0,0.0,0.0,252.30598474,4.0,30.0,37.316119916
1,15000,61438.0,127300.0,DebtCon,Self,4.0,1.0,3.0,134.26666667,1.0,17.0,34.830193992
0,16000,133193.0,160919.0,DebtCon,Mgr,8.0,0.0,0.0,223.33852108,0.0,18.0,37.301517501
1,10200,48670.0,90444.0,HomeImp,Other,7.0,1.0,1.0,89.355474878,1.0,7.0,39.15104729
0,22900,18059.0,57109.0,DebtCon,Other,26.0,0.0,1.0,213.03628478,0.0,24.0,25.547010323
0,12500,55000.0,39200.0,HomeImp,Other,0.0,0.0,0.0,309.4,1.0,9.0,34.571519125
1,15000,16400.0,205950.0,DebtCon,Mgr,10.0,8.0,3.0,135.93333333,11.0,42.0,35.661117695
